-19.9134202575	-43.9312646045
-19.9132202134	-43.9322660565
-19.9144496918	-43.9318122864
-19.913239598	-43.9303994179
-19.9266178835	-43.9251995552
-19.950590888	-44.0403659704
-19.9238221126	-43.9809302657
-19.9227617726	-43.9450979233
-19.9168104807	-43.9339399338
-19.920471844	-43.987211654
-19.9222593876	-43.9863602248
-19.9855811849	-43.8222109695
-19.9401100227	-43.9351630211
-19.9195086045	-43.9617506925
-19.901114135	-44.050090313
-19.9234880166	-43.9614486694
-19.9397901066	-43.9393361837
-19.9079023017	-43.9417671747
-19.9225861867	-43.9734845993
-19.9207351393	-43.964855498
-19.9390005986	-44.0289759636
-19.9174694402	-43.9622441232
-19.8359718041	-43.9399909973
-19.9178608789	-43.9619229284
-19.9169315261	-43.96494627
-19.9176829087	-43.9619880985
-19.8457939462	-43.9244169129
-19.9740949644	-44.020832777
-19.9191843173	-43.9565321221
-19.9119484115	-43.9239406586
-19.8194253528	-44.0056300202
-19.9251089408	-43.9712939858
-19.8897242308	-43.9217841625
-19.9177248917	-43.9622022284
-19.9381963811	-43.926615733
-19.8876300268	-43.930360951
-19.9304375996	-43.9391648769
-19.9174610989	-43.9332774282
-19.9137926523	-43.9630028794
-19.970686716	-43.9637446404
-19.7566517499	-43.8469753956
-19.9826273494	-43.9455670998
-19.9236267086	-43.9924737811
-19.9224238662	-43.9703053236
-19.9293899536	-43.9633140564
-19.9242713524	-43.9942458388
-19.9197172314	-43.9719301716
-19.9241145972	-43.9699847396
-19.9194163172	-43.942749782
-19.9194878139	-43.9615086304
-19.9254363697	-43.9376595671
-19.8267144099	-43.9445612663
-19.8843972274	-43.9753317833
-19.9450739171	-43.9335842152
-19.8372232409	-43.9497971535
-19.9108589648	-43.9882493019
-19.9085545071	-43.9025816867
-19.965402777	-43.9467930794
-19.923407323	-43.925485611
-19.8486145147	-44.0219027564
-19.9103747638	-43.9526724815
-19.7832208411	-43.9515352249
-19.9313852018	-43.9580125588
-19.9256563188	-43.9261219388
-19.8718659563	-43.9631545544
-19.8991827909	-44.0817685586
-19.9259602461	-43.9262616924
-19.9265946894	-44.0657651424
-19.924668156	-43.9419543743
-19.9315077066	-43.9627701334
-19.9432815667	-43.9253719211
-19.9389254266	-44.0193921053
-19.884015326	-44.0340078377
-19.9271736359	-43.9374453286
-19.9721421211	-44.0138375759
-19.9273410887	-43.9467287064
-19.8521388006	-43.9781427383
-19.9261508828	-43.9298629761
-19.8505960123	-43.9637802431
-19.8526029971	-43.8958847523
-19.9194961321	-43.9395364424
-19.8465077864	-43.9670491219
-19.8465077864	-43.9670491219
-19.8782124324	-43.9579939842
-19.8675675627	-43.964356184
-19.9910173203	-44.008292531
-19.9844978616	-44.0047998449
-19.8764876779	-43.960158646
-19.877050286	-43.9511965873
-19.9128256516	-43.9295224945
-19.9254363697	-43.9376595671
-19.8800511413	-43.960107439
-19.9181129259	-43.9372217743
-19.9717392531	-44.0643269098
-19.8831663413	-43.9577686787
-19.8827779039	-43.9583145082
-19.8831663413	-43.9577686787
-19.8805482001	-43.9572304469
-19.9272298469	-43.9376642245
-19.8801409117	-43.9600329559
-19.9250234621	-43.9471084059
-19.9079739121	-43.9435529709
-19.9268951416	-43.9393768311
-19.9269889887	-43.9373708106
-19.9074632805	-43.9435507551
-19.8793491139	-43.9614853551
-19.9123689447	-43.9441980435
-19.9128780365	-43.9423179626
-19.9280698333	-43.9473161101
-19.9816478243	-43.9461258872
-19.9746379864	-43.9402629552
-19.8049886433	-43.9643062366
-19.9144496918	-43.9318122864
-19.9245622464	-43.922535181
-19.974296	-44.016821
-19.9995376636	-43.854813748
-19.9063715298	-43.9323359244
-19.798545254	-43.953230381
-19.9282992989	-43.9469218254
-19.9212320392	-44.0798391655
-19.970686716	-43.9637446404
-19.9213746598	-44.0798298782
-19.9254199608	-43.9369656171
-19.8931248115	-43.9669035363
-19.9191767431	-43.9547443645
-19.9301652705	-43.9778208733
-19.9191081371	-43.9535198986
-19.9326868186	-43.9402484894
-19.9170223102	-43.9565885067
-19.9193020424	-43.9535338661
-19.9191622598	-43.9537061312
-19.9214053483	-43.9324663444
-19.9294743592	-43.9474019408
-19.9298753032	-43.9334351672
-19.9172382355	-43.9362831116
-19.9703811752	-43.9631285618
-19.9703811752	-43.9631285618
-19.9269889887	-43.9373708106
-19.9462415811	-43.9375291612
-19.9269131528	-43.9375151891
-19.8140464081	-43.9714135693
-19.922509	-43.99271
-19.9224944024	-43.9925199532
-19.9380928822	-43.9992141724
-19.9432815667	-43.9253719211
-19.9214439702	-43.9488638519
-19.9434878976	-43.9252181894
-19.9148768354	-44.081989122
-19.910543564	-43.9670012814
-19.9267560734	-43.9498186111
-19.9326868186	-43.9402484894
-19.9579876275	-44.0634118091
-19.8562804712	-43.9487195073
-19.9336807376	-43.9577332346
-19.9349549327	-43.9303562929
-19.9820528554	-43.9458930599
-19.9226609051	-43.9923799038
-19.9271688941	-43.9264107624
-19.9246177229	-43.9502906799
-19.9245773764	-43.9373087883
-19.9310326876	-43.9427375793
-19.8586374288	-43.9191770554
-19.9170039932	-44.077712332
-19.95706	-43.938314
-19.9387825998	-43.9991719491
-19.9345972359	-43.9607824366
-19.8830415018	-43.9133886972
-19.9382139114	-43.9357852936
-19.9370036156	-44.0192341805
-19.9275371078	-43.9255209939
-19.9289750857	-43.9385104179
-19.9191305025	-43.9386177063
-19.9771855326	-43.9480862484
-19.8675675627	-43.964356184
-19.9175845319	-43.93604344
-19.9840113055	-43.9468569575
-19.91795761	-43.935871112
-19.9190274635	-43.9353028911
-19.9238703011	-43.9374825875
-19.868123	-43.96662
-19.868555069	-43.9665489197
-19.8254130082	-43.9680066483
-19.7692813873	-43.8723678589
-19.8272258748	-43.9679554496
-19.8424256076	-43.9316977932
-19.9256263824	-43.9356994629
-19.8487863701	-43.9126524616
-19.934005806	-43.9287073146
-19.8728391737	-43.9571000937
-19.8783079928	-43.9548886911
-19.9220758724	-43.9401626587
-19.9192111983	-43.9384889603
-19.975972231	-43.944207357
-19.923639317	-43.9933669567
-19.9303922114	-43.9380651712
-19.8613910675	-43.9425544739
-19.9382139114	-43.9357852936
-19.827896	-43.969385
-19.9465442203	-43.9587760367
-19.9461411192	-43.9583587646
-19.9885672556	-43.8524670405
-19.9019651609	-44.0045021875
-19.9022163303	-44.0052137716
-19.8875010158	-44.0368988471
-19.8948997273	-44.0463352203
-19.9460705224	-43.9583694935
-19.9017055955	-44.0549010026
-19.9305365087	-44.0389903053
-19.915050545	-44.0347980022
-19.9219795028	-44.0829967359
-19.9163231814	-44.0365316707
-19.9190756115	-44.0397385605
-19.9155577576	-44.0792029828
-19.9207763413	-43.9512478038
-19.9155577576	-44.0792029828
-19.9179503217	-43.9362573624
-19.927339232	-43.9471177188
-19.9285979348	-43.9544929558
-19.9317084627	-43.9487886429
-19.8684050523	-43.9450979233
-19.8896939642	-43.9092636108
-19.9653582853	-44.0472344131
-19.9870612038	-44.0558348491
-19.9191078068	-43.9385855198
-19.9223986493	-43.9926695824
-19.9382784494	-43.9445146994
-19.9754343794	-43.9478115232
-19.8245126074	-43.9973997237
-19.9394342835	-43.9320194721
-19.9330095739	-43.9305925369
-19.9222977816	-43.9264297485
-19.9755671435	-43.9668989182
-19.886875368	-43.801623481
-19.8830653679	-44.0399198131
-19.9287185325	-44.0167604306
-19.9266408566	-43.988723718
-19.772999	-44.076358
-19.929655	-43.952174
-19.9266090354	-43.9754903886
-19.953237	-43.932822
-19.8634204105	-43.9261507988
-19.9280471389	-43.9498186111
-19.8834484757	-43.9198302814
-19.9848333674	-43.8529615847
-19.9741423426	-43.9412921631
-19.9531602992	-44.044264555
-19.9287240854	-43.9379622939
-19.8933864417	-43.9279317856
-19.9461411192	-43.9583587646
-19.9415295699	-43.9365041256
-19.9191305025	-43.9386177063
-19.9427264828	-43.9449244864
-19.9193871733	-43.9371425986
-19.8487863701	-43.9126524616
-19.9390005986	-44.0289759636
-19.9309570409	-43.9515191317
-19.8920067817	-43.9346508261
-19.9412042203	-43.9258517475
-19.8579108873	-43.9338755608
-19.7832208411	-43.9515352249
-19.7827362506	-43.9509773254
-19.9745184694	-43.9449262619
-19.9390005986	-44.0289759636
-19.7944930105	-43.9231171396
-19.8338927825	-43.9404630661
-19.9691296358	-43.9634450938
-19.9667143627	-44.0441302586
-19.8217612499	-43.9472866058
-19.9191305025	-43.9386177063
-19.9838996988	-43.9468197058
-19.9840113055	-43.9468569575
-19.8212767768	-43.9470505714
-19.939323341	-44.0031838417
-19.9246	-43.908796
-19.9274498456	-43.9884399189
-19.9103513395	-43.900218643
-19.9383075922	-43.935293576
-19.8212157516	-43.9625885907
-19.9196334014	-43.9366628842
-19.9894614176	-43.9626073837
-19.9224238662	-43.9703053236
-19.8933864417	-43.9279317856
-19.9393031696	-43.9354848862
-19.8917413583	-43.9348278161
-19.9174671307	-43.9565367776
-19.8920067817	-43.9346508261
-19.9128361034	-43.9422440529
-19.9854709177	-43.9477137393
-19.8157052298	-43.9572429657
-19.9174610989	-43.9332774282
-19.935386164	-43.9348697346
-19.9196222306	-43.9220269803
-19.9658968933	-43.954603672
-19.8430243379	-43.9734380602
-19.9179670497	-43.9125499469
-19.9866476208	-43.9480955611
-19.7832208411	-43.9515352249
-19.9228021196	-43.9232432842
-19.922377	-43.922899
-19.9218159543	-43.9224928634
-19.8913578689	-43.9664148078
-19.9218690931	-43.9227551222
-19.92320559	-43.92312527
-19.9227899133	-43.9236342579
-19.9444877789	-43.9621882634
-19.9232578572	-43.9199211331
-19.9196222306	-43.9220269803
-19.9060975908	-43.9130830765
-19.920794845	-43.9201855659
-19.9120694607	-43.9313650131
-19.920492	-43.920084
-19.9179670497	-43.9125499469
-19.868859111	-43.9643132687
-19.895906179	-44.0669931447
-19.9312983491	-43.9293361689
-19.868859111	-43.9643132687
-19.9089670285	-43.9630447736
-19.8830415018	-43.9133886972
-19.9728858805	-44.0394178811
-19.9389417677	-44.0460355269
-19.92255	-43.943059
-19.8611831062	-43.9695937821
-19.8562876064	-43.9681974795
-19.919277568	-43.8775051818
-19.9203877368	-44.0758222503
-19.8632319952	-43.9274868481
-19.8579108873	-43.9338755608
-19.9329692295	-43.9392614365
-19.9128346582	-43.8243187232
-19.8473554788	-43.9326310158
-19.9067108488	-44.0813343938
-19.9025291471	-44.0805032012
-19.9487027527	-43.96089077
-19.9083042698	-44.082221293
-19.9045872483	-44.0812972459
-19.9118838364	-44.0769135842
-19.930778	-43.9465149
-19.8338927825	-43.9404630661
-19.8217612499	-43.9472866058
-19.933969	-43.949588
-19.9191305025	-43.9386177063
-19.9307776912	-43.9752437415
-19.9357986364	-43.9376549098
-19.8998758964	-43.8051938787
-19.9380928822	-43.9355278015
-19.9391195308	-43.9357872766
-19.9626726282	-43.9357080985
-19.8212767768	-43.9470505714
-19.9083685793	-44.082602051
-19.9461889732	-43.9193806796
-19.9191305025	-43.9386177063
-19.9382139114	-43.9357852936
-19.9441240557	-43.926333189
-19.9392677239	-43.9272679062
-19.9393989032	-43.9272399561
-19.8883998936	-43.9776310464
-19.8882254486	-43.9779381764
-19.8881907246	-43.9778032256
-19.8843972274	-43.9753317833
-19.8872253042	-43.9774588665
-19.8900360394	-43.9778823347
-19.8900998823	-43.9778637208
-19.8859812225	-43.9795804024
-19.9324816031	-43.9501908709
-19.8882491909	-43.9780405527
-19.8217612499	-43.9472866058
-19.8931443147	-43.9784431458
-19.8850741326	-43.9748807491
-19.8903706657	-43.9778497604
-19.9309791319	-43.9465310039
-19.8845345294	-43.9786222318
-19.8841553159	-43.9782964924
-19.874964	-43.97604
-19.8762223919	-43.9787664872
-19.8515333248	-43.9554619789
-19.8775868769	-43.9783787727
-19.8895321087	-43.9702221051
-19.8880192056	-43.9682722092
-19.8870806302	-43.982805462
-19.8887053753	-43.9695239679
-19.9258439851	-43.9351678212
-19.8887053753	-43.9695239679
-19.8883998936	-43.9776310464
-19.8748424752	-43.9259791374
-19.9079919267	-43.9562202004
-19.8882254486	-43.9779381764
-19.8586374288	-43.9191770554
-19.8473554788	-43.9326310158
-19.9885825535	-43.8465927771
-19.9859728399	-43.847079277
-19.9192111983	-43.9384889603
-19.7744903564	-44.0838928223
-19.971521377	-43.8049300191
-19.774505	-44.083767
-19.7744533243	-44.0838882477
-19.7747843161	-44.083730377
-19.7744533243	-44.0838882477
-19.7745071538	-44.0839161071
-20.0134767386	-43.8338783297
-19.9197558938	-43.9614701271
-19.92255	-43.943059
-19.9731937546	-43.8051775335
-19.9667249912	-43.806933448
-19.9282085214	-43.9205932617
-19.965402777	-43.9467930794
-19.9173099559	-43.9876676044
-19.936630086	-43.9613038076
-19.9358941697	-43.959710598
-19.9147848285	-43.9398019003
-19.9142005396	-43.9410732836
-19.8579108873	-43.9338755608
-19.9134027003	-43.9437882504
-19.8634204105	-43.9261507988
-19.9094920048	-44.0819798352
-19.7701099483	-43.8748937579
-19.907388825	-43.9627361298
-19.9174713617	-43.9389542928
-19.8184351579	-43.9534267821
-19.9833585116	-43.8518931763
-19.9646671756	-43.9549585264
-19.9445043305	-43.9961042369
-19.9731937245	-43.805289615
-19.9280698333	-43.9473161101
-19.9097972876	-43.9566810989
-19.8521388006	-43.9781427383
-19.9215969018	-43.9258983323
-19.8933864417	-43.9279317856
-19.9281071667	-43.9472895857
-19.9380928822	-43.9355278015
-19.9280981576	-43.9472806939
-19.919147234	-43.9253905553
-19.9178633975	-43.926205791
-19.9485410398	-44.0437143425
-19.9180752311	-43.926331569
-19.918536	-43.92597
-19.8398153329	-43.9501024041
-19.83917	-43.949795
-19.8415224567	-43.9516639709
-19.9369632723	-44.0415716171
-19.8447439873	-43.9497019734
-19.8454479404	-43.9217537451
-19.8402068348	-43.9502886498
-19.8398153329	-43.9501024041
-19.9385422838	-43.994664508
-19.9850970563	-43.8473860074
-19.9868500329	-43.9473938942
-19.9433919088	-43.9389100492
-19.9253307876	-43.943206152
-19.8830415018	-43.9133886972
-19.8526029971	-43.8958847523
-19.85015575	-43.8973008009
-19.9233637484	-43.9342832565
-19.891576	-43.811276
-19.940435	-43.93621
-19.9819193508	-43.9458185549
-19.9395990534	-43.9314788704
-19.9301639667	-43.9433877675
-19.9345220336	-43.9293361689
-19.7554148732	-43.8818043986
-19.9549690028	-43.9502933059
-19.8792950121	-44.0246759439
-19.9739495682	-44.0209171089
-19.78533719	-43.9355404269
-19.7940833571	-43.9396476746
-19.7869140049	-43.9338264171
-19.8805096382	-43.929371105
-19.920794845	-43.9201855659
-19.9236796638	-43.9367616177
-19.8790839044	-43.9349535717
-19.9310326876	-43.9427375793
-19.9151290427	-44.078975441
-19.9745588031	-43.9444112778
-19.8487686094	-43.9102875787
-19.8966551204	-43.9473509789
-19.8933864417	-43.9279317856
-19.9916920985	-43.8434360589
-19.8727841427	-43.9301633835
-19.8775290789	-43.9334025629
-19.8850741326	-43.9748807491
-19.9732032494	-43.805144843
-19.9731937546	-43.8051775335
-19.9662544834	-43.8053876861
-19.9852235956	-43.8338783297
-19.9280067933	-43.9357852936
-19.9260701905	-43.9513635635
-19.9366179367	-44.0581252516
-19.9281650593	-43.9207923686
-19.7946486722	-43.9784538746
-19.9866584624	-43.9473938942
-19.9192111983	-43.9384889603
-19.8851891523	-44.0274629179
-19.8818183193	-44.0355835058
-19.9727437773	-44.0169231709
-19.9255252227	-43.9382044739
-19.9362602232	-43.9363648068
-19.9210470165	-43.9199495316
-19.837422412	-43.9766538013
-19.8766334045	-43.9272478223
-19.8299741902	-43.9620848893
-19.919876937	-43.938703537
-19.9407958447	-43.9341974258
-19.9841459293	-43.9471177188
-19.926682393	-43.9237926534
-19.92255	-43.943059
-19.9514615661	-44.0400731801
-19.93588584	-43.978208077
-19.9907491907	-44.0589754139
-19.9462650618	-43.9194272707
-19.7876621202	-43.930365609
-19.8688288405	-43.9641737938
-19.9317084627	-43.9487886429
-19.8691527512	-43.9606241621
-19.9795959463	-44.0487538888
-19.968186	-44.061474
-19.9306828388	-43.9497345667
-19.9402682502	-43.9371146542
-19.9750125571	-43.9426517487
-19.905694078	-43.9776706696
-19.9240292763	-43.9395457567
-19.905694078	-43.9776706696
-19.9281337883	-43.9577192683
-19.9467462332	-44.0221953392
-19.8398471893	-43.9655685425
-19.9083349	-43.9373068316
-19.8521388006	-43.9781427383
-19.9090644635	-44.0836282251
-19.8524617201	-43.9620923996
-19.9242137629	-43.9400207855
-19.881506	-43.950997
-19.9389933279	-43.9992324176
-19.9337071026	-44.0190340944
-19.9332249055	-44.018824866
-19.8895321087	-43.9702221051
-19.9203877368	-44.0758222503
-19.9755197936	-43.9376269657
-19.905694078	-43.9776706696
-19.830959	-43.893106
-19.9193717485	-43.9527609936
-19.7743566407	-43.9852237701
-19.9468269149	-44.02135849
-19.9462650618	-43.9194272707
-19.9328284002	-43.9304447958
-19.8783536866	-43.9522433281
-19.8454549811	-43.8743761197
-19.9398727598	-44.0574980731
-19.8746037523	-43.9564436669
-19.9745184694	-43.9449262619
-19.851702731	-43.9007429969
-19.8801005508	-44.0223025887
-19.9420473131	-43.9438208477
-19.9191078068	-43.9385855198
-19.9454822699	-43.9228096613
-19.9454102756	-43.9228050025
-19.9191862684	-43.9402769265
-19.827632559	-43.9484471138
-19.9191354406	-43.9402815836
-19.9083042698	-44.082221293
-19.9667249912	-43.806933448
-19.9183930442	-43.9383535072
-19.9217655739	-43.959008802
-19.8280378797	-43.964362094
-19.9528547093	-43.9356615231
-19.9298939184	-43.9565926439
-19.9347494561	-43.9403421258
-19.943772742	-44.0789475786
-19.8274911961	-43.9648136054
-19.9215101265	-43.9510429375
-19.8597091663	-43.9598234716
-19.9404932765	-43.9338970184
-19.9330095739	-43.9305925369
-19.9313287408	-43.9398438146
-19.7705806242	-44.0850448608
-19.9859728399	-43.847079277
-19.920794845	-43.9201855659
-19.9314371616	-43.9559129322
-19.9305661852	-43.9785943114
-19.9926633936	-44.0555886127
-19.9147779545	-43.9306357752
-19.9233770629	-43.9579188824
-19.9461411192	-43.9583587646
-19.9465976419	-43.958636377
-19.947326132	-43.9552634954
-19.9771855326	-43.9480862484
-19.946252057	-43.9591741562
-19.9179216763	-43.951168651
-19.9487027527	-43.96089077
-19.9760108113	-44.0237778425
-19.9333037441	-43.9501117164
-19.921974235	-43.9395178137
-19.9273245683	-43.9198279519
-19.9405090609	-43.9292709547
-19.9503745637	-44.0033022376
-19.9263973236	-44.003200531
-19.8521388006	-43.9781427383
-19.923789	-43.941491
-19.9220758724	-43.9401626587
-20.0032588597	-43.8494063532
-19.9276797621	-43.9322753722
-19.885725558	-44.0268818274
-19.9467462332	-44.0221953392
-19.9506331295	-43.9903380849
-19.9616661309	-43.9485472244
-19.9354027087	-43.9358850846
-19.7944750455	-43.9378551754
-19.9358595047	-43.9308500439
-19.9304297573	-43.9499906563
-19.9034064388	-43.9770470285
-19.867093	-43.965547
-19.9345220336	-43.9293361689
-19.9209052734	-43.9555032384
-19.9208048279	-43.9473831351
-19.9034064388	-43.9770470285
-19.9389630431	-43.943443649
-19.9345186	-43.934415
-19.9287389219	-43.9286048338
-19.9467462332	-44.0221953392
-19.8515333248	-43.9554619789
-19.8831390153	-43.797438614
-19.9792433201	-43.9739732563
-19.9760713113	-43.971619606
-19.9791522056	-43.9738894869
-19.8916314401	-44.0151539226
-19.8182496923	-43.9534174704
-19.9467462332	-44.0221953392
-19.9196684378	-43.9394665848
-19.943557089	-44.0405704579
-19.920250153	-43.9350235462
-19.8956032421	-43.9131650319
-19.918439543	-43.9391487837
-19.9467462332	-44.0221953392
-19.923639317	-43.9933669567
-19.9635119028	-43.9631611461
-19.9119484115	-43.9239406586
-19.920492	-43.920084
-19.9633871634	-43.9555730728
-19.9391363462	-44.0757340137
-19.9439425188	-43.9250564575
-19.9165683895	-43.9381027222
-19.9398657524	-43.9346415109
-19.8241415739	-43.9471363446
-19.963525351	-43.9555916953
-19.9826273494	-43.9455670998
-19.9190788153	-43.9347393212
-19.79928032	-43.9979904728
-19.9162677133	-43.96454363
-19.8584601479	-43.9638454107
-19.9563268961	-44.0574932098
-19.9219848426	-43.9495715999
-19.7993775588	-43.9982137461
-19.8763962967	-43.9276313782
-19.8587480458	-43.919539089
-19.7993904423	-43.9982044431
-19.9171059031	-43.9318282149
-19.925461453	-43.9243749852
-19.8805096382	-43.929371105
-19.9178608789	-43.9619229284
-19.9234476698	-43.915014267
-19.9213748669	-43.958855177
-19.9167785589	-44.0790172345
-19.9744006652	-43.9657305795
-19.9257675942	-43.9365899563
-19.7992780134	-43.9980788519
-19.9383916728	-43.9351348579
-19.8773095952	-44.0242505617
-19.9174957444	-44.0795559027
-19.8009012904	-44.0137333622
-19.939131	-43.999271
-19.9117192469	-43.9209600913
-19.9116625027	-43.9198302814
-19.8865610728	-43.902218149
-19.802978914	-43.9996370894
-19.9770041797	-44.0258544421
-19.9258591931	-43.9256467737
-19.872035895	-44.0299220155
-19.8029993717	-43.9991905548
-19.9258048387	-43.9352050819
-19.9214706639	-43.953294754
-19.966088489	-44.0677928925
-19.968186	-44.061474
-19.9003111521	-43.9230239646
-19.9165645094	-43.9437742802
-19.8667149332	-43.9616364241
-19.9628617694	-43.8147572395
-19.9745184694	-43.9449262619
-19.9255860361	-43.9983773232
-19.9777541183	-44.0226140837
-19.93946	-43.935571
-19.9313151014	-43.9502048492
-19.9376696658	-44.0386835638
-19.9353975671	-43.9250691157
-20.0032588597	-43.8494063532
-19.920250153	-43.9350235462
-19.8760835157	-43.898579836
-19.9485963847	-43.9339614907
-19.8780370196	-43.8958837663
-19.8791235947	-43.9031642735
-19.8737527731	-43.898062706
-19.9448556969	-43.9306916715
-19.8777444658	-43.895468903
-19.9681274553	-43.9641898668
-19.9208251056	-43.9160335064
-19.8901706351	-43.8616152939
-19.921005249	-43.9160804749
-19.8828572685	-43.8911965364
-19.9408018825	-43.9341012217
-19.9358347092	-43.9308873079
-19.9208251056	-43.9160335064
-19.8740024055	-43.9267321931
-19.868859111	-43.9643132687
-19.9526976408	-43.9428010074
-19.8739349654	-43.9266809507
-19.9093173646	-43.9568440417
-19.9922156265	-43.8484078556
-19.9178280456	-43.9305845369
-19.9311254326	-43.9394852135
-19.875785756	-44.0056300202
